slot_id,x,y,z,max_weight,max_height,max_width,max_depth
1954,1,13,1,3000,150,150,150
1955,1,13,2,2000,150,150,150
1956,2,13,0,4000,150,150,150
1957,2,13,1,3000,150,150,150
1958,2,13,2,2000,150,150,150
1959,3,13,0,4000,150,150,150
1960,3,13,1,3000,150,150,150
1961,3,13,2,2000,150,150,150
1962,4,13,0,4000,150,150,150
1963,4,13,1,3000,150,150,150
1964,4,13,2,2000,150,150,150
1965,5,13,0,4000,150,150,150
1966,5,13,1,3000,150,150,150
1967,5,13,2,2000,150,150,150
1968,6,13,0,4000,150,150,150
1969,6,13,1,3000,150,150,150
1970,6,13,2,2000,150,150,150
1971,7,13,0,4000,150,150,150
1972,7,13,1,3000,150,150,150
1973,7,13,2,2000,150,150,150
1974,8,13,0,4000,150,150,150
1975,8,13,1,3000,150,150,150
1976,8,13,2,2000,150,150,150
1977,9,13,0,4000,150,150,150
1978,9,13,1,3000,150,150,150
1979,9,13,2,2000,150,150,150
1980,10,13,0,4000,150,150,150
1981,10,13,1,3000,150,150,150
1982,10,13,2,2000,150,150,150
1983,11,13,0,4000,150,150,150
1984,11,13,1,3000,150,150,150
1985,11,13,2,2000,150,150,150
1986,12,13,0,4000,150,150,150
1987,12,13,1,3000,150,150,150
1988,12,13,2,2000,150,150,150
1989,13,13,0,4000,150,150,150
1990,13,13,1,3000,150,150,150
1991,13,13,2,2000,150,150,150
1992,14,13,0,4000,150,150,150
1993,14,13,1,3000,150,150,150
1994,14,13,2,2000,150,150,150
1995,15,13,0,4000,150,150,150
1996,15,13,1,3000,150,150,150
1997,15,13,2,2000,150,150,150
1998,16,13,0,4000,150,150,150
1999,16,13,1,3000,150,150,150
2000,16,13,2,2000,150,150,150
2001,17,13,0,4000,150,150,150
2002,17,13,1,3000,150,150,150
2003,17,13,2,2000,150,150,150
2004,18,13,0,4000,150,150,150
2005,18,13,1,3000,150,150,150
2006,18,13,2,2000,150,150,150
2007,19,13,0,4000,150,150,150
2008,19,13,1,3000,150,150,150
2009,19,13,2,2000,150,150,150
2010,20,13,0,4000,150,150,150
2011,20,13,1,3000,150,150,150
2012,20,13,2,2000,150,150,150
2013,21,13,0,4000,150,150,150
2014,21,13,1,3000,150,150,150
2015,21,13,2,2000,150,150,150
2016,22,13,0,4000,150,150,150
2017,22,13,1,3000,150,150,150
2018,22,13,2,2000,150,150,150
2019,23,13,0,4000,150,150,150
2020,23,13,1,3000,150,150,150
2021,23,13,2,2000,150,150,150
2022,24,13,0,4000,150,150,150
2023,24,13,1,3000,150,150,150
2024,24,13,2,2000,150,150,150
2025,25,13,0,4000,150,150,150
2026,25,13,1,3000,150,150,150
2027,25,13,2,2000,150,150,150
2028,26,13,0,4000,150,150,150
2029,26,13,1,3000,150,150,150
2030,26,13,2,2000,150,150,150
2031,27,13,0,4000,150,150,150
2032,27,13,1,3000,150,150,150
2033,27,13,2,2000,150,150,150
2034,28,13,0,4000,150,150,150
2035,28,13,1,3000,150,150,150
2036,28,13,2,2000,150,150,150
2037,29,13,0,4000,150,150,150
2038,29,13,1,3000,150,150,150
2039,29,13,2,2000,150,150,150
2040,30,13,0,4000,150,150,150
2041,30,13,1,3000,150,150,150
2042,30,13,2,2000,150,150,150
2043,31,13,0,4000,150,150,150
2044,31,13,1,3000,150,150,150
2045,31,13,2,2000,150,150,150
2046,32,13,0,4000,150,150,150
2047,32,13,1,3000,150,150,150
2048,32,13,2,2000,150,150,150
2049,33,13,0,4000,150,150,150
2050,33,13,1,3000,150,150,150
2051,33,13,2,2000,150,150,150
2052,34,13,0,4000,150,150,150
2053,34,13,1,3000,150,150,150
2054,34,13,2,2000,150,150,150
2055,35,13,0,4000,150,150,150
2056,35,13,1,3000,150,150,150
2057,35,13,2,2000,150,150,150
2058,36,13,0,4000,150,150,150
2059,36,13,1,3000,150,150,150
2060,36,13,2,2000,150,150,150
2061,37,13,0,4000,150,150,150
2062,37,13,1,3000,150,150,150
2063,37,13,2,2000,150,150,150
2064,38,13,0,4000,150,150,150
2065,38,13,1,3000,150,150,150
2066,38,13,2,2000,150,150,150
2067,39,13,0,4000,150,150,150
2068,39,13,1,3000,150,150,150
2069,39,13,2,2000,150,150,150
2070,40,13,0,4000,150,150,150
2071,40,13,1,3000,150,150,150
2072,40,13,2,2000,150,150,150
2073,41,13,0,4000,150,150,150
2074,41,13,1,3000,150,150,150
2075,41,13,2,2000,150,150,150
2076,42,13,0,4000,150,150,150
2077,42,13,1,3000,150,150,150
2078,42,13,2,2000,150,150,150
2079,43,13,0,4000,150,150,150
2080,43,13,1,3000,150,150,150
2081,43,13,2,2000,150,150,150
2082,44,13,0,4000,150,150,150
2083,44,13,1,3000,150,150,150
2084,44,13,2,2000,150,150,150
2085,45,13,0,4000,150,150,150
2086,45,13,1,3000,150,150,150
2087,45,13,2,2000,150,150,150
2088,46,13,0,4000,150,150,150
2089,46,13,1,3000,150,150,150
2090,46,13,2,2000,150,150,150
2091,47,13,0,4000,150,150,150
2092,47,13,1,3000,150,150,150
2093,47,13,2,2000,150,150,150
2094,48,13,0,4000,150,150,150
2095,48,13,1,3000,150,150,150
2096,48,13,2,2000,150,150,150
2097,49,13,0,4000,150,150,150
2098,49,13,1,3000,150,150,150
2099,49,13,2,2000,150,150,150
2100,0,14,0,4000,150,150,150
2101,0,14,1,3000,150,150,150
2102,0,14,2,2000,150,150,150
2103,1,14,0,4000,150,150,150
2104,1,14,1,3000,150,150,150
2105,1,14,2,2000,150,150,150
2106,2,14,0,4000,150,150,150
2107,2,14,1,3000,150,150,150
2108,2,14,2,2000,150,150,150
2109,3,14,0,4000,150,150,150
2110,3,14,1,3000,150,150,150
2111,3,14,2,2000,150,150,150
2112,4,14,0,4000,150,150,150
2113,4,14,1,3000,150,150,150
2114,4,14,2,2000,150,150,150
2115,5,14,0,4000,150,150,150
2116,5,14,1,3000,150,150,150
2117,5,14,2,2000,150,150,150
2118,6,14,0,4000,150,150,150
2119,6,14,1,3000,150,150,150
2120,6,14,2,2000,150,150,150
2121,7,14,0,4000,150,150,150
2122,7,14,1,3000,150,150,150
2123,7,14,2,2000,150,150,150
2124,8,14,0,4000,150,150,150
2125,8,14,1,3000,150,150,150
2126,8,14,2,2000,150,150,150
2127,9,14,0,4000,150,150,150
2128,9,14,1,3000,150,150,150
2129,9,14,2,2000,150,150,150
2130,10,14,0,4000,150,150,150
2131,10,14,1,3000,150,150,150
2132,10,14,2,2000,150,150,150
2133,11,14,0,4000,150,150,150
2134,11,14,1,3000,150,150,150
2135,11,14,2,2000,150,150,150
2136,12,14,0,4000,150,150,150
2137,12,14,1,3000,150,150,150
2138,12,14,2,2000,150,150,150
2139,13,14,0,4000,150,150,150
2140,13,14,1,3000,150,150,150
2141,13,14,2,2000,150,150,150
2142,14,14,0,4000,150,150,150
2143,14,14,1,3000,150,150,150
2144,14,14,2,2000,150,150,150
2145,15,14,0,4000,150,150,150
2146,15,14,1,3000,150,150,150
2147,15,14,2,2000,150,150,150
2148,16,14,0,4000,150,150,150
2149,16,14,1,3000,150,150,150
2150,16,14,2,2000,150,150,150
2151,17,14,0,4000,150,150,150
2152,17,14,1,3000,150,150,150
2153,17,14,2,2000,150,150,150
2154,18,14,0,4000,150,150,150
2155,18,14,1,3000,150,150,150
2156,18,14,2,2000,150,150,150
2157,19,14,0,4000,150,150,150
2158,19,14,1,3000,150,150,150
2159,19,14,2,2000,150,150,150
2160,20,14,0,4000,150,150,150
2161,20,14,1,3000,150,150,150
2162,20,14,2,2000,150,150,150
2163,21,14,0,4000,150,150,150
2164,21,14,1,3000,150,150,150
2165,21,14,2,2000,150,150,150
2166,22,14,0,4000,150,150,150
2167,22,14,1,3000,150,150,150
2168,22,14,2,2000,150,150,150
2169,23,14,0,4000,150,150,150
2170,23,14,1,3000,150,150,150
2171,23,14,2,2000,150,150,150
2172,24,14,0,4000,150,150,150
2173,24,14,1,3000,150,150,150
2174,24,14,2,2000,150,150,150
2175,25,14,0,4000,150,150,150
2176,25,14,1,3000,150,150,150
2177,25,14,2,2000,150,150,150
2178,26,14,0,4000,150,150,150
2179,26,14,1,3000,150,150,150
2180,26,14,2,2000,150,150,150
2181,27,14,0,4000,150,150,150
2182,27,14,1,3000,150,150,150
2183,27,14,2,2000,150,150,150
2184,28,14,0,4000,150,150,150
2185,28,14,1,3000,150,150,150
2186,28,14,2,2000,150,150,150
2187,29,14,0,4000,150,150,150
2188,29,14,1,3000,150,150,150
2189,29,14,2,2000,150,150,150
2190,30,14,0,4000,150,150,150
2191,30,14,1,3000,150,150,150
2192,30,14,2,2000,150,150,150
2193,31,14,0,4000,150,150,150
2194,31,14,1,3000,150,150,150
2195,31,14,2,2000,150,150,150
2196,32,14,0,4000,150,150,150
2197,32,14,1,3000,150,150,150
2198,32,14,2,2000,150,150,150
2199,33,14,0,4000,150,150,150
2200,33,14,1,3000,150,150,150
2201,33,14,2,2000,150,150,150
2202,34,14,0,4000,150,150,150
2203,34,14,1,3000,150,150,150
2204,34,14,2,2000,150,150,150
2205,35,14,0,4000,150,150,150
2206,35,14,1,3000,150,150,150
2207,35,14,2,2000,150,150,150
2208,36,14,0,4000,150,150,150
2209,36,14,1,3000,150,150,150
2210,36,14,2,2000,150,150,150
2211,37,14,0,4000,150,150,150
2212,37,14,1,3000,150,150,150
2213,37,14,2,2000,150,150,150
2214,38,14,0,4000,150,150,150
2215,38,14,1,3000,150,150,150
2216,38,14,2,2000,150,150,150
2217,39,14,0,4000,150,150,150
2218,39,14,1,3000,150,150,150
2219,39,14,2,2000,150,150,150
2220,40,14,0,4000,150,150,150
2221,40,14,1,3000,150,150,150
2222,40,14,2,2000,150,150,150
2223,41,14,0,4000,150,150,150
2224,41,14,1,3000,150,150,150
2225,41,14,2,2000,150,150,150
2226,42,14,0,4000,150,150,150
2227,42,14,1,3000,150,150,150
2228,42,14,2,2000,150,150,150
2229,43,14,0,4000,150,150,150
2230,43,14,1,3000,150,150,150
2231,43,14,2,2000,150,150,150
2232,44,14,0,4000,150,150,150
2233,44,14,1,3000,150,150,150
2234,44,14,2,2000,150,150,150
2235,45,14,0,4000,150,150,150
2236,45,14,1,3000,150,150,150
2237,45,14,2,2000,150,150,150
2238,46,14,0,4000,150,150,150
2239,46,14,1,3000,150,150,150
2240,46,14,2,2000,150,150,150
2241,47,14,0,4000,150,150,150
2242,47,14,1,3000,150,150,150
2243,47,14,2,2000,150,150,150
2244,48,14,0,4000,150,150,150
2245,48,14,1,3000,150,150,150
2246,48,14,2,2000,150,150,150
2247,49,14,0,4000,150,150,150
2248,49,14,1,3000,150,150,150
2249,49,14,2,2000,150,150,150
2250,0,15,0,4000,150,150,150
2251,0,15,1,3000,150,150,150
2252,0,15,2,2000,150,150,150
2253,1,15,0,4000,150,150,150
2254,1,15,1,3000,150,150,150
2255,1,15,2,2000,150,150,150
2256,2,15,0,4000,150,150,150
2257,2,15,1,3000,150,150,150
2258,2,15,2,2000,150,150,150
2259,3,15,0,4000,150,150,150
2260,3,15,1,3000,150,150,150
2261,3,15,2,2000,150,150,150
2262,4,15,0,4000,150,150,150
2263,4,15,1,3000,150,150,150
2264,4,15,2,2000,150,150,150
2265,5,15,0,4000,150,150,150
2266,5,15,1,3000,150,150,150
2267,5,15,2,2000,150,150,150
2268,6,15,0,4000,150,150,150
2269,6,15,1,3000,150,150,150
2270,6,15,2,2000,150,150,150
2271,7,15,0,4000,150,150,150
2272,7,15,1,3000,150,150,150
2273,7,15,2,2000,150,150,150
2274,8,15,0,4000,150,150,150
2275,8,15,1,3000,150,150,150
2276,8,15,2,2000,150,150,150
2277,9,15,0,4000,150,150,150
2278,9,15,1,3000,150,150,150
2279,9,15,2,2000,150,150,150
2280,10,15,0,4000,150,150,150
2281,10,15,1,3000,150,150,150
2282,10,15,2,2000,150,150,150
2283,11,15,0,4000,150,150,150
2284,11,15,1,3000,150,150,150
2285,11,15,2,2000,150,150,150
2286,12,15,0,4000,150,150,150
2287,12,15,1,3000,150,150,150
2288,12,15,2,2000,150,150,150
2289,13,15,0,4000,150,150,150
2290,13,15,1,3000,150,150,150
2291,13,15,2,2000,150,150,150
2292,14,15,0,4000,150,150,150
2293,14,15,1,3000,150,150,150
2294,14,15,2,2000,150,150,150
2295,15,15,0,4000,150,150,150
2296,15,15,1,3000,150,150,150
2297,15,15,2,2000,150,150,150
2298,16,15,0,4000,150,150,150
2299,16,15,1,3000,150,150,150
2300,16,15,2,2000,150,150,150
2301,17,15,0,4000,150,150,150
2302,17,15,1,3000,150,150,150
2303,17,15,2,2000,150,150,150
2304,18,15,0,4000,150,150,150
2305,18,15,1,3000,150,150,150
2306,18,15,2,2000,150,150,150
2307,19,15,0,4000,150,150,150
2308,19,15,1,3000,150,150,150
2309,19,15,2,2000,150,150,150
2310,20,15,0,4000,150,150,150
2311,20,15,1,3000,150,150,150
2312,20,15,2,2000,150,150,150
2313,21,15,0,4000,150,150,150
2314,21,15,1,3000,150,150,150
2315,21,15,2,2000,150,150,150
2316,22,15,0,4000,150,150,150
2317,22,15,1,3000,150,150,150
2318,22,15,2,2000,150,150,150
2319,23,15,0,4000,150,150,150
2320,23,15,1,3000,150,150,150
2321,23,15,2,2000,150,150,150
2322,24,15,0,4000,150,150,150
2323,24,15,1,3000,150,150,150
2324,24,15,2,2000,150,150,150
2325,25,15,0,4000,150,150,150
2326,25,15,1,3000,150,150,150
2327,25,15,2,2000,150,150,150
2328,26,15,0,4000,150,150,150
2329,26,15,1,3000,150,150,150
2330,26,15,2,2000,150,150,150
2331,27,15,0,4000,150,150,150
2332,27,15,1,3000,150,150,150
2333,27,15,2,2000,150,150,150
2334,28,15,0,4000,150,150,150
2335,28,15,1,3000,150,150,150
2336,28,15,2,2000,150,150,150
2337,29,15,0,4000,150,150,150
2338,29,15,1,3000,150,150,150
2339,29,15,2,2000,150,150,150
2340,30,15,0,4000,150,150,150
2341,30,15,1,3000,150,150,150
2342,30,15,2,2000,150,150,150
2343,31,15,0,4000,150,150,150
2344,31,15,1,3000,150,150,150
2345,31,15,2,2000,150,150,150
2346,32,15,0,4000,150,150,150
2347,32,15,1,3000,150,150,150
2348,32,15,2,2000,150,150,150
2349,33,15,0,4000,150,150,150
2350,33,15,1,3000,150,150,150
2351,33,15,2,2000,150,150,150
2352,34,15,0,4000,150,150,150
2353,34,15,1,3000,150,150,150
2354,34,15,2,2000,150,150,150
2355,35,15,0,4000,150,150,150
2356,35,15,1,3000,150,150,150
2357,35,15,2,2000,150,150,150
2358,36,15,0,4000,150,150,150
2359,36,15,1,3000,150,150,150
2360,36,15,2,2000,150,150,150
2361,37,15,0,4000,150,150,150
2362,37,15,1,3000,150,150,150
2363,37,15,2,2000,150,150,150
2364,38,15,0,4000,150,150,150
2365,38,15,1,3000,150,150,150
2366,38,15,2,2000,150,150,150
2367,39,15,0,4000,150,150,150
2368,39,15,1,3000,150,150,150
2369,39,15,2,2000,150,150,150
2370,40,15,0,4000,150,150,150
2371,40,15,1,3000,150,150,150
2372,40,15,2,2000,150,150,150
2373,41,15,0,4000,150,150,150
2374,41,15,1,3000,150,150,150
2375,41,15,2,2000,150,150,150
2376,42,15,0,4000,150,150,150
2377,42,15,1,3000,150,150,150
2378,42,15,2,2000,150,150,150
2379,43,15,0,4000,150,150,150
2380,43,15,1,3000,150,150,150
2381,43,15,2,2000,150,150,150
2382,44,15,0,4000,150,150,150
2383,44,15,1,3000,150,150,150
2384,44,15,2,2000,150,150,150
2385,45,15,0,4000,150,150,150
2386,45,15,1,3000,150,150,150
2387,45,15,2,2000,150,150,150
2388,46,15,0,4000,150,150,150
2389,46,15,1,3000,150,150,150
2390,46,15,2,2000,150,150,150
2391,47,15,0,4000,150,150,150
2392,47,15,1,3000,150,150,150
2393,47,15,2,2000,150,150,150
2394,48,15,0,4000,150,150,150
2395,48,15,1,3000,150,150,150
2396,48,15,2,2000,150,150,150
2397,49,15,0,4000,150,150,150
2398,49,15,1,3000,150,150,150
2399,49,15,2,2000,150,150,150
2400,0,16,0,4000,150,150,150
2401,0,16,1,3000,150,150,150
2402,0,16,2,2000,150,150,150
2403,1,16,0,4000,150,150,150
2404,1,16,1,3000,150,150,150
2405,1,16,2,2000,150,150,150
2406,2,16,0,4000,150,150,150
2407,2,16,1,3000,150,150,150
2408,2,16,2,2000,150,150,150
2409,3,16,0,4000,150,150,150
2410,3,16,1,3000,150,150,150
2411,3,16,2,2000,150,150,150
2412,4,16,0,4000,150,150,150
2413,4,16,1,3000,150,150,150
2414,4,16,2,2000,150,150,150
2415,5,16,0,4000,150,150,150
2416,5,16,1,3000,150,150,150
2417,5,16,2,2000,150,150,150
2418,6,16,0,4000,150,150,150
2419,6,16,1,3000,150,150,150
2420,6,16,2,2000,150,150,150
2421,7,16,0,4000,150,150,150
2422,7,16,1,3000,150,150,150
2423,7,16,2,2000,150,150,150
2424,8,16,0,4000,150,150,150
2425,8,16,1,3000,150,150,150
2426,8,16,2,2000,150,150,150
2427,9,16,0,4000,150,150,150
2428,9,16,1,3000,150,150,150
2429,9,16,2,2000,150,150,150
2430,10,16,0,4000,150,150,150
2431,10,16,1,3000,150,150,150
2432,10,16,2,2000,150,150,150
2433,11,16,0,4000,150,150,150
2434,11,16,1,3000,150,150,150
2435,11,16,2,2000,150,150,150
2436,12,16,0,4000,150,150,150
2437,12,16,1,3000,150,150,150
2438,12,16,2,2000,150,150,150
2439,13,16,0,4000,150,150,150
2440,13,16,1,3000,150,150,150
2441,13,16,2,2000,150,150,150
2442,14,16,0,4000,150,150,150
2443,14,16,1,3000,150,150,150
2444,14,16,2,2000,150,150,150
2445,15,16,0,4000,150,150,150
2446,15,16,1,3000,150,150,150
2447,15,16,2,2000,150,150,150
2448,16,16,0,4000,150,150,150
2449,16,16,1,3000,150,150,150
2450,16,16,2,2000,150,150,150
2451,17,16,0,4000,150,150,150
2452,17,16,1,3000,150,150,150
2453,17,16,2,2000,150,150,150
2454,18,16,0,4000,150,150,150
2455,18,16,1,3000,150,150,150
2456,18,16,2,2000,150,150,150
2457,19,16,0,4000,150,150,150
2458,19,16,1,3000,150,150,150
2459,19,16,2,2000,150,150,150
2460,20,16,0,4000,150,150,150
2461,20,16,1,3000,150,150,150
2462,20,16,2,2000,150,150,150
2463,21,16,0,4000,150,150,150
2464,21,16,1,3000,150,150,150
2465,21,16,2,2000,150,150,150
2466,22,16,0,4000,150,150,150
2467,22,16,1,3000,150,150,150
2468,22,16,2,2000,150,150,150
2469,23,16,0,4000,150,150,150
2470,23,16,1,3000,150,150,150
2471,23,16,2,2000,150,150,150
2472,24,16,0,4000,150,150,150
2473,24,16,1,3000,150,150,150
2474,24,16,2,2000,150,150,150
2475,25,16,0,4000,150,150,150
2476,25,16,1,3000,150,150,150
2477,25,16,2,2000,150,150,150
2478,26,16,0,4000,150,150,150
2479,26,16,1,3000,150,150,150
2480,26,16,2,2000,150,150,150
2481,27,16,0,4000,150,150,150
2482,27,16,1,3000,150,150,150
2483,27,16,2,2000,150,150,150
2484,28,16,0,4000,150,150,150
2485,28,16,1,3000,150,150,150
2486,28,16,2,2000,150,150,150
2487,29,16,0,4000,150,150,150
2488,29,16,1,3000,150,150,150
2489,29,16,2,2000,150,150,150
2490,30,16,0,4000,150,150,150
2491,30,16,1,3000,150,150,150
2492,30,16,2,2000,150,150,150
2493,31,16,0,4000,150,150,150
2494,31,16,1,3000,150,150,150
2495,31,16,2,2000,150,150,150
2496,32,16,0,4000,150,150,150
2497,32,16,1,3000,150,150,150
2498,32,16,2,2000,150,150,150
2499,33,16,0,4000,150,150,150
2500,33,16,1,3000,150,150,150
2501,33,16,2,2000,150,150,150
2502,34,16,0,4000,150,150,150
2503,34,16,1,3000,150,150,150
2504,34,16,2,2000,150,150,150
2505,35,16,0,4000,150,150,150
2506,35,16,1,3000,150,150,150
2507,35,16,2,2000,150,150,150
2508,36,16,0,4000,150,150,150
2509,36,16,1,3000,150,150,150
2510,36,16,2,2000,150,150,150
2511,37,16,0,4000,150,150,150
2512,37,16,1,3000,150,150,150
2513,37,16,2,2000,150,150,150
2514,38,16,0,4000,150,150,150
2515,38,16,1,3000,150,150,150
2516,38,16,2,2000,150,150,150
2517,39,16,0,4000,150,150,150
2518,39,16,1,3000,150,150,150
2519,39,16,2,2000,150,150,150
2520,40,16,0,4000,150,150,150
2521,40,16,1,3000,150,150,150
2522,40,16,2,2000,150,150,150
2523,41,16,0,4000,150,150,150
2524,41,16,1,3000,150,150,150
2525,41,16,2,2000,150,150,150
2526,42,16,0,4000,150,150,150
2527,42,16,1,3000,150,150,150
2528,42,16,2,2000,150,150,150
2529,43,16,0,4000,150,150,150
2530,43,16,1,3000,150,150,150
2531,43,16,2,2000,150,150,150
2532,44,16,0,4000,150,150,150
2533,44,16,1,3000,150,150,150
2534,44,16,2,2000,150,150,150
2535,45,16,0,4000,150,150,150
2536,45,16,1,3000,150,150,150
2537,45,16,2,2000,150,150,150
2538,46,16,0,4000,150,150,150
2539,46,16,1,3000,150,150,150
2540,46,16,2,2000,150,150,150
2541,47,16,0,4000,150,150,150
2542,47,16,1,3000,150,150,150
2543,47,16,2,2000,150,150,150
2544,48,16,0,4000,150,150,150
2545,48,16,1,3000,150,150,150
2546,48,16,2,2000,150,150,150
2547,49,16,0,4000,150,150,150
2548,49,16,1,3000,150,150,150
2549,49,16,2,2000,150,150,150
2550,0,17,0,4000,150,150,150
2551,0,17,1,3000,150,150,150
2552,0,17,2,2000,150,150,150
2553,1,17,0,4000,150,150,150
2554,1,17,1,3000,150,150,150
2555,1,17,2,2000,150,150,150
2556,2,17,0,4000,150,150,150
2557,2,17,1,3000,150,150,150
2558,2,17,2,2000,150,150,150
2559,3,17,0,4000,150,150,150
2560,3,17,1,3000,150,150,150
2561,3,17,2,2000,150,150,150
2562,4,17,0,4000,150,150,150
2563,4,17,1,3000,150,150,150
2564,4,17,2,2000,150,150,150
2565,5,17,0,4000,150,150,150
2566,5,17,1,3000,150,150,150
2567,5,17,2,2000,150,150,150
2568,6,17,0,4000,150,150,150
2569,6,17,1,3000,150,150,150
2570,6,17,2,2000,150,150,150
2571,7,17,0,4000,150,150,150
2572,7,17,1,3000,150,150,150
2573,7,17,2,2000,150,150,150
2574,8,17,0,4000,150,150,150
2575,8,17,1,3000,150,150,150
2576,8,17,2,2000,150,150,150
2577,9,17,0,4000,150,150,150
2578,9,17,1,3000,150,150,150
2579,9,17,2,2000,150,150,150
2580,10,17,0,4000,150,150,150
2581,10,17,1,3000,150,150,150
2582,10,17,2,2000,150,150,150
2583,11,17,0,4000,150,150,150
2584,11,17,1,3000,150,150,150
2585,11,17,2,2000,150,150,150
2586,12,17,0,4000,150,150,150
2587,12,17,1,3000,150,150,150
2588,12,17,2,2000,150,150,150
2589,13,17,0,4000,150,150,150
2590,13,17,1,3000,150,150,150
2591,13,17,2,2000,150,150,150
2592,14,17,0,4000,150,150,150
2593,14,17,1,3000,150,150,150
2594,14,17,2,2000,150,150,150
2595,15,17,0,4000,150,150,150
2596,15,17,1,3000,150,150,150
2597,15,17,2,2000,150,150,150
2598,16,17,0,4000,150,150,150
2599,16,17,1,3000,150,150,150
2600,16,17,2,2000,150,150,150
2601,17,17,0,4000,150,150,150
2602,17,17,1,3000,150,150,150
2603,17,17,2,2000,150,150,150
2604,18,17,0,4000,150,150,150
2605,18,17,1,3000,150,150,150
2606,18,17,2,2000,150,150,150
2607,19,17,0,4000,150,150,150
2608,19,17,1,3000,150,150,150
2609,19,17,2,2000,150,150,150
2610,20,17,0,4000,150,150,150
2611,20,17,1,3000,150,150,150
2612,20,17,2,2000,150,150,150
2613,21,17,0,4000,150,150,150
2614,21,17,1,3000,150,150,150
2615,21,17,2,2000,150,150,150
2616,22,17,0,4000,150,150,150
2617,22,17,1,3000,150,150,150
2618,22,17,2,2000,150,150,150
2619,23,17,0,4000,150,150,150
2620,23,17,1,3000,150,150,150
2621,23,17,2,2000,150,150,150
2622,24,17,0,4000,150,150,150
2623,24,17,1,3000,150,150,150
2624,24,17,2,2000,150,150,150
2625,25,17,0,4000,150,150,150
2626,25,17,1,3000,150,150,150
2627,25,17,2,2000,150,150,150
2628,26,17,0,4000,150,150,150
2629,26,17,1,3000,150,150,150
2630,26,17,2,2000,150,150,150
2631,27,17,0,4000,150,150,150
2632,27,17,1,3000,150,150,150
2633,27,17,2,2000,150,150,150
2634,28,17,0,4000,150,150,150
2635,28,17,1,3000,150,150,150
2636,28,17,2,2000,150,150,150
2637,29,17,0,4000,150,150,150
2638,29,17,1,3000,150,150,150
2639,29,17,2,2000,150,150,150
2640,30,17,0,4000,150,150,150
2641,30,17,1,3000,150,150,150
2642,30,17,2,2000,150,150,150
2643,31,17,0,4000,150,150,150
2644,31,17,1,3000,150,150,150
2645,31,17,2,2000,150,150,150
2646,32,17,0,4000,150,150,150
2647,32,17,1,3000,150,150,150
2648,32,17,2,2000,150,150,150
2649,33,17,0,4000,150,150,150
2650,33,17,1,3000,150,150,150
2651,33,17,2,2000,150,150,150
2652,34,17,0,4000,150,150,150
2653,34,17,1,3000,150,150,150
2654,34,17,2,2000,150,150,150
2655,35,17,0,4000,150,150,150
2656,35,17,1,3000,150,150,150
2657,35,17,2,2000,150,150,150
2658,36,17,0,4000,150,150,150
2659,36,17,1,3000,150,150,150
2660,36,17,2,2000,150,150,150
2661,37,17,0,4000,150,150,150
2662,37,17,1,3000,150,150,150
2663,37,17,2,2000,150,150,150
2664,38,17,0,4000,150,150,150
2665,38,17,1,3000,150,150,150
2666,38,17,2,2000,150,150,150
2667,39,17,0,4000,150,150,150
2668,39,17,1,3000,150,150,150
2669,39,17,2,2000,150,150,150
2670,40,17,0,4000,150,150,150
2671,40,17,1,3000,150,150,150
2672,40,17,2,2000,150,150,150
2673,41,17,0,4000,150,150,150
2674,41,17,1,3000,150,150,150
2675,41,17,2,2000,150,150,150
2676,42,17,0,4000,150,150,150
2677,42,17,1,3000,150,150,150
2678,42,17,2,2000,150,150,150
2679,43,17,0,4000,150,150,150
2680,43,17,1,3000,150,150,150
2681,43,17,2,2000,150,150,150
2682,44,17,0,4000,150,150,150
2683,44,17,1,3000,150,150,150
2684,44,17,2,2000,150,150,150
2685,45,17,0,4000,150,150,150
2686,45,17,1,3000,150,150,150
2687,45,17,2,2000,150,150,150
2688,46,17,0,4000,150,150,150
2689,46,17,1,3000,150,150,150
2690,46,17,2,2000,150,150,150
2691,47,17,0,4000,150,150,150
2692,47,17,1,3000,150,150,150
2693,47,17,2,2000,150,150,150
2694,48,17,0,4000,150,150,150
2695,48,17,1,3000,150,150,150
2696,48,17,2,2000,150,150,150
2697,49,17,0,4000,150,150,150
2698,49,17,1,3000,150,150,150
2699,49,17,2,2000,150,150,150
2700,0,18,0,4000,150,150,150
2701,0,18,1,3000,150,150,150
2702,0,18,2,2000,150,150,150
2703,1,18,0,4000,150,150,150
2704,1,18,1,3000,150,150,150
2705,1,18,2,2000,150,150,150
2706,2,18,0,4000,150,150,150
2707,2,18,1,3000,150,150,150
2708,2,18,2,2000,150,150,150
2709,3,18,0,4000,150,150,150
2710,3,18,1,3000,150,150,150
2711,3,18,2,2000,150,150,150
2712,4,18,0,4000,150,150,150
2713,4,18,1,3000,150,150,150
2714,4,18,2,2000,150,150,150
2715,5,18,0,4000,150,150,150
2716,5,18,1,3000,150,150,150
2717,5,18,2,2000,150,150,150
2718,6,18,0,4000,150,150,150
2719,6,18,1,3000,150,150,150
2720,6,18,2,2000,150,150,150
2721,7,18,0,4000,150,150,150
2722,7,18,1,3000,150,150,150
2723,7,18,2,2000,150,150,150
2724,8,18,0,4000,150,150,150
2725,8,18,1,3000,150,150,150
2726,8,18,2,2000,150,150,150
2727,9,18,0,4000,150,150,150
2728,9,18,1,3000,150,150,150
2729,9,18,2,2000,150,150,150
